Nombre_1,Apellido_1,CUI_1,AbreviacionInstitucion_1,TipoCuenta_1,Nombre_2,Apellido_2,CUI_2,AbreviacionInstitucion_2,TipoCuenta_2,MontoTransferencia,FechaTransferencia,tipo_operacion
Hali,Peebles,1909436437,BI,Monetaria en Q,Corliss,McCord,5563911438,BAM,Monetaria en $,3449,2020-07-14 17:32:07,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Morgun,Coots,6920115220,BI,Monetaria en Q,4310,2020-06-08 15:14:09,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Koressa,Knowler,7737952055,Promerica,Ahorro,5896,2021-02-16 18:50:42,debito
Hali,Peebles,1909436437,Promerica,Monetaria en $,Maggee,Shergold,6816494733,BI,Monetaria en Q,5209,2020-05-12 07:45:23,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,3466,2021-03-28 07:42:20,debito
Hali,Peebles,1909436437,Promerica,Monetaria en $,Margo,Aspinall,8574878405,BANRURAL,Monetaria en $,2520,2020-01-13 17:21:53,debito
Hali,Peebles,1909436437,Promerica,Monetaria en $,Tina,De Beauchemp,6668839878,BAM,Ahorro,1997,2020-04-26 00:47:08,debito
Hali,Peebles,1909436437,Promerica,Ahorro,Janith,Metheringham,6172401947,BI,Monetaria en $,9945,2021-03-31 09:53:32,debito
Hali,Peebles,1909436437,BI,Monetaria en Q,Horatia,Brumpton,1653130695,G&T,Ahorro,858,2020-08-04 09:05:26,debito
Hali,Peebles,1909436437,Promerica,Ahorro,Leonid,Berrey,9488599294,Promerica,Monetaria en $,8930,2020-06-18 21:28:17,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Ddene,Tant,2293083373,BANRURAL,Monetaria en $,6129,2021-01-01 10:03:13,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Chrissy,Fells,1432225464,BI,Monetaria en $,5965,2020-04-11 10:09:48,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Margo,Aspinall,8574878405,BANRURAL,Monetaria en $,4065,2020-12-29 21:32:22,debito
Hali,Peebles,1909436437,BANRURAL,Ahorro,Manuel,Gouldstone,2293547442,BI,Monetaria en $,1574,2020-10-09 19:22:09,debito
Henriette,Stag,5203620156,BANRURAL,Monetaria en $,Arleta,Umbert,1805028979,G&T,Monetaria en Q,9160,2020-11-16 04:06:56,debito
Henriette,Stag,5203620156,BANRURAL,Monetaria en $,Tina,De Beauchemp,6668839878,BAM,Ahorro,2507,2020-05-22 17:02:41,debito
Hieronymus,Penn,3070506224,BANRURAL,Monetaria en $,Inga,Cromleholme,3179095431,Promerica,Ahorro,1076,2020-02-05 05:34:42,debito
Hieronymus,Penn,3070506224,BANRURAL,Monetaria en $,Tina,De Beauchemp,6668839878,BAM,Ahorro,156,2021-04-14 06:36:06,debito
Hieronymus,Penn,3070506224,BANRURAL,Monetaria en $,Nelia,Hathway,1962610551,BI,Monetaria en $,8404,2020-04-01 05:37:11,debito
Hieronymus,Penn,3070506224,BANRURAL,Monetaria en $,Henriette,Stag,5203620156,BANRURAL,Monetaria en $,3499,2020-06-10 19:28:26,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Tina,De Beauchemp,6668839878,BI,Ahorro,6148,2020-06-29 05:40:30,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Riva,Gaven,2897073799,Promerica,Monetaria en $,4920,2020-07-15 23:34:56,debito
Horatia,Brumpton,1653130695,BAM,Monetaria en $,Chrissy,Fells,1432225464,BI,Monetaria en $,2881,2021-03-18 08:54:40,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Joelynn,De Gregoli,9835876975,G&T,Monetaria en Q,4946,2020-12-17 11:53:26,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Vassili,Drowsfield,3345353652,G&T,Monetaria en $,2200,2021-03-19 17:12:56,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Arleta,Umbert,1805028979,Promerica,Monetaria en Q,8666,2021-01-20 17:07:12,debito
Horatia,Brumpton,1653130695,G&T,Monetaria en Q,Koressa,Knowler,7737952055,G&T,Monetaria en $,1883,2021-03-18 16:18:19,debito
Horatia,Brumpton,1653130695,BAM,Monetaria en $,Alfie,Castellaccio,2344960856,BANRURAL,Monetaria en Q,7170,2021-01-28 20:48:14,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Sascha,Kennedy,4464029000,Promerica,Ahorro,8885,2021-01-04 05:54:30,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Elnore,Foy,6154977174,BANRURAL,Ahorro,2476,2020-07-09 13:27:57,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Daffy,Marages,2720935689,G&T,Monetaria en Q,4740,2020-10-31 17:28:42,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Inga,Cromleholme,3179095431,Promerica,Monetaria en $,3594,2021-03-23 00:50:15,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Luelle,Barenskie,8068530312,G&T,Monetaria en Q,3628,2020-11-07 19:07:35,debito
Horatia,Brumpton,1653130695,G&T,Monetaria en Q,Koressa,Knowler,7737952055,BANRURAL,Monetaria en $,5346,2020-06-21 03:34:40,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Inga,Cromleholme,3179095431,BI,Ahorro,737,2021-02-17 01:29:05,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Deni,Tarn,6467582497,BANRURAL,Monetaria en $,2721,2020-03-25 22:57:44,debito
Horatia,Brumpton,1653130695,G&T,Ahorro,Riva,Gaven,2897073799,Promerica,Monetaria en $,357,2020-11-12 08:01:51,debito
Ike,Nickels,6290621491,BANRURAL,Monetaria en Q,Willie,Brahan,3601075148,Promerica,Monetaria en $,9210,2020-12-23 16:13:39,debito
Ike,Nickels,6290621491,BANRURAL,Monetaria en Q,Jeanne,Ciottoi,3199681735,BI,Monetaria en Q,1240,2020-01-29 15:20:17,debito
Ike,Nickels,6290621491,BANRURAL,Monetaria en Q,Ty,Kittow,1976810418,BANRURAL,Ahorro,1160,2021-01-28 12:33:06,debito
Inga,Cromleholme,3179095431,BI,Ahorro,Raff,Meah,3693967563,G&T,Monetaria en $,3132,2020-11-18 14:49:15,debito
Inga,Cromleholme,3179095431,Promerica,Ahorro,Nelia,Hathway,1962610551,BI,Monetaria en Q,9230,2020-08-28 23:21:41,debito
Inga,Cromleholme,3179095431,BI,Ahorro,Inga,Cromleholme,3179095431,Promerica,Ahorro,9750,2020-06-18 13:50:10,debito
Inga,Cromleholme,3179095431,Promerica,Monetaria en $,Inga,Cromleholme,3179095431,Promerica,Monetaria en $,1997,2020-06-03 11:36:43,debito
Inga,Cromleholme,3179095431,Promerica,Ahorro,Dale,Goslin,4243293546,G&T,Ahorro,1141,2020-12-04 15:06:49,debito
Inga,Cromleholme,3179095431,BI,Ahorro,Koressa,Knowler,7737952055,BANRURAL,Monetaria en $,7134,2020-02-16 00:51:28,debito
Inga,Cromleholme,3179095431,BI,Ahorro,Neill,Esser,7964176803,BI,Monetaria en $,6824,2020-12-18 18:15:55,debito
Inga,Cromleholme,3179095431,Promerica,Ahorro,Cherise,Pluvier,9622621546,BI,Ahorro,6036,2020-08-04 19:08:17,debito
Inga,Cromleholme,3179095431,BI,Ahorro,Konstanze,Blood,7873382966,BI,Ahorro,951,2021-03-09 11:51:42,debito
Janith,Metheringham,6172401947,BAM,Monetaria en $,Alfie,Castellaccio,2344960856,BAM,Monetaria en Q,9675,2020-07-27 21:50:39,debito
Janith,Metheringham,6172401947,BAM,Monetaria en $,Alfie,Castellaccio,2344960856,BAM,Monetaria en Q,2606,2020-03-15 16:16:18,debito
Janith,Metheringham,6172401947,BI,Monetaria en $,Maggee,Shergold,6816494733,Promerica,Ahorro,153,2020-10-04 14:38:18,debito
Janith,Metheringham,6172401947,BAM,Monetaria en $,Kit,Tottman,445543914,G&T,Monetaria en $,1119,2020-11-28 12:49:37,debito
Jarid,McEniry,7858016997,BANRURAL,Ahorro,Ddene,Tant,2293083373,BANRURAL,Monetaria en $,7305,2020-04-02 12:24:00,debito
Javier,Theodore,1485345081,BI,Monetaria en $,Abigale,Crann,1187255777,BI,Ahorro,2510,2020-08-06 09:24:12,debito
Javier,Theodore,1485345081,G&T,Monetaria en $,Jeanie,Badman,2320648240,Promerica,Monetaria en $,4123,2021-02-07 20:32:58,debito
Javier,Theodore,1485345081,BI,Monetaria en $,Hali,Peebles,1909436437,BANRURAL,Ahorro,6021,2020-05-25 08:02:31,debito
Javier,Theodore,1485345081,BI,Monetaria en $,Maggee,Shergold,6816494733,Promerica,Ahorro,3926,2020-08-18 21:22:08,debito
Javier,Theodore,1485345081,G&T,Monetaria en $,Vassili,Drowsfield,3345353652,BAM,Monetaria en Q,5761,2020-06-29 09:54:27,debito
Javier,Theodore,1485345081,BI,Monetaria en $,Horatia,Brumpton,1653130695,G&T,Ahorro,3216,2020-03-13 22:56:00,debito
Javier,Theodore,1485345081,G&T,Monetaria en $,Horatia,Brumpton,1653130695,G&T,Ahorro,5864,2020-12-12 09:38:11,debito
Javier,Theodore,1485345081,BI,Monetaria en $,Ike,Nickels,6290621491,BANRURAL,Monetaria en Q,1425,2020-04-07 07:48:27,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Deni,Tarn,6467582497,BAM,Monetaria en Q,7158,2020-12-10 16:52:44,debito
Jeanie,Badman,2320648240,BAM,Ahorro,Maressa,Delgadillo,3899636643,BI,Ahorro,223,2021-04-15 21:58:23,debito
Jeanie,Badman,2320648240,Promerica,Monetaria en $,Sunny,Alvin,6456388384,BAM,Monetaria en $,9712,2021-02-18 02:28:14,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Esme,Seifenmacher,7341877243,BI,Monetaria en $,2453,2020-10-23 00:10:32,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Horatia,Brumpton,1653130695,G&T,Ahorro,385,2021-01-18 03:20:24,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Sascha,Kennedy,4464029000,Promerica,Ahorro,94,2021-03-05 18:40:15,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Bobbette,Dutton,930849132,Promerica,Ahorro,8936,2020-08-07 23:15:01,debito
Jeanie,Badman,2320648240,BAM,Ahorro,Sascha,Kennedy,4464029000,G&T,Monetaria en $,5970,2021-01-17 20:54:38,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Colas,Feek,440057779,BAM,Monetaria en $,9618,2020-01-06 16:43:07,debito
Jeanie,Badman,2320648240,G&T,Monetaria en Q,Nelia,Hathway,1962610551,G&T,Monetaria en Q,8221,2020-01-28 20:33:22,debito
Jeanie,Badman,2320648240,Promerica,Monetaria en $,Cherise,Pluvier,9622621546,BI,Ahorro,3872,2020-02-09 14:59:26,debito
Jeanne,Ciottoi,3199681735,BANRURAL,Monetaria en $,Leann,Buncher,7589827045,BI,Monetaria en $,6229,2020-11-11 01:28:57,debito
Jeanne,Ciottoi,3199681735,BANRURAL,Monetaria en $,Alfie,Castellaccio,2344960856,G&T,Monetaria en $,7753,2020-10-06 17:50:42,debito
Joellen,Rickell,677914504,BI,Monetaria en Q,Abigale,Crann,1187255777,BI,Ahorro,9287,2020-12-29 20:04:17,debito
Joellen,Rickell,677914504,BI,Monetaria en Q,Tina,De Beauchemp,6668839878,BAM,Ahorro,6183,2020-06-14 00:34:54,debito
Joelynn,De Gregoli,9835876975,BI,Monetaria en Q,Vassili,Drowsfield,3345353652,G&T,Monetaria en $,6522,2020-11-15 18:07:37,debito
Joelynn,De Gregoli,9835876975,Promerica,Ahorro,Kizzie,Pettman,6981272008,BI,Ahorro,6270,2020-12-25 12:27:49,debito
Joelynn,De Gregoli,9835876975,BI,Monetaria en Q,Joelynn,De Gregoli,9835876975,G&T,Monetaria en Q,7821,2020-02-02 00:33:52,debito
Joelynn,De Gregoli,9835876975,BI,Monetaria en Q,Abigale,Crann,1187255777,BAM,Monetaria en $,3271,2020-11-23 13:10:29,debito
Joelynn,De Gregoli,9835876975,G&T,Monetaria en Q,Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,8915,2020-05-05 00:48:29,debito
Joelynn,De Gregoli,9835876975,Promerica,Ahorro,Konstanze,Blood,7873382966,BAM,Monetaria en $,784,2020-04-09 19:40:46,debito
Joelynn,De Gregoli,9835876975,Promerica,Ahorro,Koressa,Knowler,7737952055,BANRURAL,Monetaria en $,5465,2020-01-11 13:07:18,debito
Joelynn,De Gregoli,9835876975,Promerica,Ahorro,Dale,Goslin,4243293546,Promerica,Ahorro,8301,2020-10-31 04:35:26,debito
Joelynn,De Gregoli,9835876975,Promerica,Ahorro,Sascha,Kennedy,4464029000,Promerica,Ahorro,1604,2020-09-26 15:57:15,debito
Kit,Tottman,445543914,G&T,Monetaria en $,Konstanze,Blood,7873382966,BI,Ahorro,8341,2020-04-30 01:21:16,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Bobbette,Dutton,930849132,Promerica,Ahorro,2545,2020-08-16 18:41:05,debito
Kizzie,Pettman,6981272008,BI,Ahorro,Morgun,Coots,6920115220,G&T,Monetaria en $,6163,2020-08-24 20:38:44,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Manuel,Gouldstone,2293547442,BI,Monetaria en $,9963,2021-02-24 18:10:59,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Inga,Cromleholme,3179095431,Promerica,Monetaria en $,4032,2020-08-05 01:57:28,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Manuel,Gouldstone,2293547442,BI,Monetaria en $,8816,2020-12-09 16:14:18,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Thoma,Kempster,7725887806,Promerica,Monetaria en $,5460,2020-10-23 13:39:02,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Hali,Peebles,1909436437,BI,Ahorro,1714,2021-01-05 15:54:47,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Jarid,McEniry,7858016997,BANRURAL,Ahorro,583,2020-07-10 21:09:31,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Devin,Sheere,2286509069,BAM,Ahorro,5224,2021-03-05 11:08:14,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Joelynn,De Gregoli,9835876975,Promerica,Ahorro,9947,2020-02-06 16:26:41,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Collie,Leatherland,3334586502,BI,Monetaria en Q,1732,2020-04-06 23:46:35,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Kit,Tottman,445543914,G&T,Monetaria en $,7270,2020-05-28 04:12:18,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Horatia,Brumpton,1653130695,G&T,Ahorro,4817,2021-04-12 06:33:26,debito
Kizzie,Pettman,6981272008,Promerica,Ahorro,Devin,Sheere,2286509069,BI,Monetaria en Q,8648,2020-08-30 12:12:00,debito
Konstanze,Blood,7873382966,Promerica,Monetaria en Q,Maggee,Shergold,6816494733,BI,Monetaria en Q,5302,2020-05-30 00:36:28,debito
Konstanze,Blood,7873382966,BI,Ahorro,Cherry,Youtead,6393106875,G&T,Monetaria en Q,6355,2021-03-28 18:32:39,debito
Konstanze,Blood,7873382966,BI,Ahorro,Maggee,Shergold,6816494733,BI,Monetaria en Q,1954,2021-01-21 11:31:03,debito
Konstanze,Blood,7873382966,Promerica,Monetaria en Q,Tina,De Beauchemp,6668839878,BAM,Ahorro,2525,2020-08-12 15:39:32,debito
Konstanze,Blood,7873382966,BI,Ahorro,Giordano,Rimington,270162925,G&T,Monetaria en $,7648,2020-09-22 21:07:41,debito
Konstanze,Blood,7873382966,BI,Ahorro,Tina,De Beauchemp,6668839878,BAM,Ahorro,6619,2020-04-22 05:55:55,debito
Konstanze,Blood,7873382966,Promerica,Monetaria en Q,Sunny,Alvin,6456388384,Promerica,Monetaria en $,8267,2020-04-02 10:16:14,debito
Konstanze,Blood,7873382966,Promerica,Monetaria en Q,Reinwald,Raphael,3808552263,BI,Monetaria en Q,6621,2020-01-23 01:24:28,debito
Konstanze,Blood,7873382966,Promerica,Monetaria en Q,Arleta,Umbert,1805028979,Promerica,Monetaria en Q,9488,2021-03-26 08:17:28,debito
Koressa,Knowler,7737952055,BANRURAL,Monetaria en $,Tripp,Ingree,3888897025,BAM,Ahorro,6169,2020-12-18 00:05:33,debito
Koressa,Knowler,7737952055,G&T,Monetaria en $,Tripp,Ingree,3888897025,BAM,Ahorro,1959,2020-07-01 06:08:57,debito
Koressa,Knowler,7737952055,BANRURAL,Monetaria en $,Javier,Theodore,1485345081,BI,Monetaria en $,684,2020-02-26 12:36:41,debito
Koressa,Knowler,7737952055,BI,Monetaria en $,Reinwald,Raphael,3808552263,BI,Monetaria en Q,7452,2021-01-20 09:01:42,debito
Koressa,Knowler,7737952055,BI,Monetaria en $,Stormy,Mathieu,1952883946,G&T,Monetaria en $,7922,2020-04-02 17:27:27,debito
Koressa,Knowler,7737952055,Promerica,Ahorro,Puff,Huerta,4474118367,G&T,Monetaria en Q,6568,2021-02-19 16:18:49,debito
Koressa,Knowler,7737952055,Promerica,Ahorro,Daffy,Marages,2720935689,G&T,Monetaria en Q,292,2020-06-16 20:30:40,debito
Koressa,Knowler,7737952055,G&T,Monetaria en $,Daffy,Marages,2720935689,Promerica,Monetaria en Q,1600,2020-01-27 07:04:36,debito
Koressa,Knowler,7737952055,BANRURAL,Monetaria en $,Neill,Esser,7964176803,BI,Monetaria en Q,2215,2020-01-09 06:40:27,debito
Koressa,Knowler,7737952055,BI,Monetaria en $,Jeanie,Badman,2320648240,G&T,Monetaria en Q,9668,2020-08-22 09:45:58,debito
Lauralee,Britnell,8712012858,BI,Monetaria en Q,Abigale,Crann,1187255777,BI,Ahorro,9305,2021-04-08 15:45:39,debito
Lauralee,Britnell,8712012858,BI,Monetaria en Q,Henriette,Stag,5203620156,BANRURAL,Monetaria en $,5762,2020-12-08 05:28:01,debito
Leann,Buncher,7589827045,BI,Monetaria en $,Maggee,Shergold,6816494733,BI,Monetaria en Q,8192,2020-02-19 06:47:05,debito
Leann,Buncher,7589827045,BI,Monetaria en $,Gracia,Burchill,5981356200,BANRURAL,Monetaria en $,2896,2020-10-01 20:50:27,debito
Leann,Buncher,7589827045,BI,Monetaria en $,Alfie,Castellaccio,2344960856,BANRURAL,Monetaria en Q,6470,2020-10-29 21:17:40,debito
Leann,Buncher,7589827045,BI,Monetaria en $,Abigale,Crann,1187255777,BI,Ahorro,1350,2020-11-02 23:19:18,debito
Leonelle,Copp,2843482992,BAM,Monetaria en $,Boote,Pina,208181717,G&T,Monetaria en $,5715,2020-06-30 02:23:33,debito
Leonelle,Copp,2843482992,BAM,Monetaria en $,Corliss,McCord,5563911438,Promerica,Monetaria en $,8745,2020-04-09 10:18:53,debito
Leonid,Berrey,9488599294,Promerica,Monetaria en $,Carmita,Hiscoke,8640571546,BAM,Monetaria en Q,4725,2020-11-07 18:30:49,debito
Locke,Kordas,5791637586,Promerica,Monetaria en $,Maggee,Shergold,6816494733,Promerica,Monetaria en Q,1058,2020-03-01 06:01:22,debito
Locke,Kordas,5791637586,Promerica,Monetaria en $,Collie,Leatherland,3334586502,BI,Monetaria en Q,5142,2020-04-06 16:58:43,debito
Locke,Kordas,5791637586,Promerica,Monetaria en $,Chrissy,Fells,1432225464,BI,Monetaria en $,6383,2021-04-11 16:54:47,debito
Locke,Kordas,5791637586,G&T,Monetaria en Q,Cully,Matyugin,7652775906,BANRURAL,Monetaria en Q,4801,2020-07-17 20:50:37,debito
Locke,Kordas,5791637586,Promerica,Monetaria en $,Stormy,Mathieu,1952883946,BAM,Ahorro,318,2021-02-15 10:35:11,debito
Locke,Kordas,5791637586,G&T,Monetaria en Q,Ardys,Cave,3418211453,Promerica,Ahorro,8925,2020-06-11 06:21:10,debito
Locke,Kordas,5791637586,G&T,Monetaria en Q,Neill,Esser,7964176803,BI,Monetaria en Q,7495,2020-01-17 21:39:39,debito
Locke,Kordas,5791637586,Promerica,Monetaria en $,Arlin,Bruckner,7819264039,BANRURAL,Monetaria en $,1084,2020-06-04 00:20:03,debito
Locke,Kordas,5791637586,Promerica,Monetaria en $,Collie,Leatherland,3334586502,G&T,Monetaria en Q,615,2020-08-21 23:06:10,debito
Luelle,Barenskie,8068530312,G&T,Monetaria en Q,Alexander,Amor,7361225500,Promerica,Ahorro,2232,2021-03-26 04:24:29,debito
Luelle,Barenskie,8068530312,G&T,Monetaria en Q,Alexander,Amor,7361225500,Promerica,Ahorro,7092,2020-01-12 04:21:27,debito
Maggee,Shergold,6816494733,BI,Monetaria en Q,Alfie,Castellaccio,2344960856,G&T,Monetaria en $,6782,2020-04-15 15:53:13,debito
Maggee,Shergold,6816494733,Promerica,Ahorro,Hali,Peebles,1909436437,Promerica,Ahorro,5862,2020-03-05 15:49:46,debito
Maggee,Shergold,6816494733,BI,Monetaria en Q,Vassili,Drowsfield,3345353652,Promerica,Ahorro,4033,2020-02-25 13:35:38,debito
Maggee,Shergold,6816494733,BI,Monetaria en Q,Reinwald,Raphael,3808552263,BI,Monetaria en Q,2190,2020-03-03 00:51:36,debito
Manuel,Gouldstone,2293547442,BI,Monetaria en $,Kizzie,Pettman,6981272008,BI,Ahorro,3209,2020-03-19 08:38:40,debito
Manuel,Gouldstone,2293547442,BI,Monetaria en $,Cherry,Youtead,6393106875,BANRURAL,Monetaria en Q,9795,2020-06-08 23:28:10,debito
Manuel,Gouldstone,2293547442,BI,Monetaria en $,Corliss,McCord,5563911438,BAM,Monetaria en $,1678,2020-02-06 08:09:46,debito
Manuel,Gouldstone,2293547442,G&T,Ahorro,Maressa,Delgadillo,3899636643,BI,Ahorro,9341,2021-02-22 15:22:12,debito
Manuel,Gouldstone,2293547442,G&T,Ahorro,Esme,Seifenmacher,7341877243,BI,Monetaria en $,6352,2020-06-27 13:43:52,debito
Manuel,Gouldstone,2293547442,G&T,Ahorro,Willie,Brahan,3601075148,G&T,Monetaria en $,6122,2020-10-29 02:26:16,debito
Manuel,Gouldstone,2293547442,G&T,Ahorro,Raff,Meah,3693967563,G&T,Monetaria en $,9187,2021-01-31 05:33:48,debito
Maressa,Delgadillo,3899636643,BI,Ahorro,Raff,Meah,3693967563,BI,Ahorro,2343,2020-06-18 05:32:44,debito
Maressa,Delgadillo,3899636643,BI,Ahorro,Arlin,Bruckner,7819264039,Promerica,Ahorro,3462,2020-09-20 21:44:08,debito
Maressa,Delgadillo,3899636643,BI,Ahorro,Horatia,Brumpton,1653130695,G&T,Ahorro,477,2020-12-28 23:50:47,debito
Margo,Aspinall,8574878405,BANRURAL,Monetaria en $,Tina,De Beauchemp,6668839878,BANRURAL,Monetaria en $,5819,2020-11-19 23:08:00,debito
Margo,Aspinall,8574878405,BI,Monetaria en $,Sascha,Kennedy,4464029000,G&T,Monetaria en $,6608,2020-10-21 09:52:38,debito
Margo,Aspinall,8574878405,BI,Monetaria en $,Jeanne,Ciottoi,3199681735,BANRURAL,Monetaria en $,4733,2020-02-03 03:39:08,debito
Margo,Aspinall,8574878405,BANRURAL,Monetaria en $,Alfie,Castellaccio,2344960856,BAM,Monetaria en Q,3567,2020-01-02 05:56:58,debito
Margo,Aspinall,8574878405,BANRURAL,Monetaria en $,Vassili,Drowsfield,3345353652,G&T,Monetaria en $,9766,2020-08-10 15:23:05,debito
Morgun,Coots,6920115220,Promerica,Monetaria en $,Raff,Meah,3693967563,G&T,Monetaria en $,2053,2020-10-11 05:38:24,debito
Morgun,Coots,6920115220,G&T,Monetaria en $,Ulla,Balloch,3278286464,Promerica,Monetaria en Q,4893,2020-03-18 07:41:47,debito
Morgun,Coots,6920115220,G&T,Monetaria en $,Konstanze,Blood,7873382966,BAM,Monetaria en $,9596,2021-03-09 04:18:37,debito
Morgun,Coots,6920115220,Promerica,Monetaria en $,Nelia,Hathway,1962610551,Promerica,Monetaria en $,3900,2020-05-19 02:32:49,debito
Morgun,Coots,6920115220,Promerica,Monetaria en $,Dahlia,Greiser,6310900986,BI,Monetaria en $,8638,2020-09-16 15:32:12,debito
Morgun,Coots,6920115220,Promerica,Monetaria en $,Alexander,Amor,7361225500,Promerica,Ahorro,1957,2020-02-12 10:42:47,debito
Morgun,Coots,6920115220,BI,Monetaria en Q,Esme,Seifenmacher,7341877243,BI,Ahorro,1706,2021-02-28 09:53:03,debito
Morgun,Coots,6920115220,BI,Monetaria en Q,Deni,Tarn,6467582497,G&T,Monetaria en Q,9753,2020-06-16 11:55:19,debito
Morly,Pundy,1833280679,Promerica,Monetaria en Q,Raff,Meah,3693967563,BI,Ahorro,6521,2020-07-13 05:06:55,debito
Neill,Esser,7964176803,BI,Monetaria en Q,Arlin,Bruckner,7819264039,BANRURAL,Monetaria en Q,6746,2020-04-02 09:45:33,debito
Neill,Esser,7964176803,BI,Monetaria en $,Hali,Peebles,1909436437,BANRURAL,Ahorro,597,2020-03-22 15:17:31,debito
Neill,Esser,7964176803,BI,Monetaria en Q,Nelia,Hathway,1962610551,BI,Monetaria en $,2366,2020-02-19 23:57:42,debito
Neill,Esser,7964176803,BI,Monetaria en $,Elnore,Foy,6154977174,BAM,Ahorro,3999,2021-01-22 08:58:15,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Alfie,Castellaccio,2344960856,BANRURAL,Ahorro,8245,2020-10-11 02:34:37,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Ty,Kittow,1976810418,BANRURAL,Ahorro,9166,2020-02-07 09:04:59,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Antonetta,Bowler,4380702766,BAM,Monetaria en $,6035,2020-01-13 14:19:07,debito
Nelia,Hathway,1962610551,G&T,Monetaria en Q,Paul,Fleming,5878519224,Promerica,Monetaria en $,8373,2021-02-24 16:20:08,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Javier,Theodore,1485345081,BI,Monetaria en $,677,2020-07-18 07:15:04,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Collie,Leatherland,3334586502,G&T,Monetaria en Q,4209,2021-01-19 13:43:25,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Luelle,Barenskie,8068530312,G&T,Monetaria en Q,4341,2020-01-12 11:30:05,debito
Nelia,Hathway,1962610551,BI,Monetaria en $,Devin,Sheere,2286509069,BAM,Ahorro,5064,2020-02-01 00:55:49,debito
Nelia,Hathway,1962610551,BI,Monetaria en Q,Jeanie,Badman,2320648240,BAM,Ahorro,7622,2020-07-20 23:48:25,debito
Nelia,Hathway,1962610551,Promerica,Monetaria en $,Tripp,Ingree,3888897025,BAM,Ahorro,9280,2020-12-26 04:31:27,debito
Nelia,Hathway,1962610551,Promerica,Monetaria en $,Ddene,Tant,2293083373,BANRURAL,Monetaria en $,3455,2020-07-04 03:02:56,debito
Nelia,Hathway,1962610551,G&T,Monetaria en Q,Sax,Stephenson,4640351089,BAM,Ahorro,3307,2020-08-11 20:39:13,debito
Nelia,Hathway,1962610551,Promerica,Monetaria en $,Kizzie,Pettman,6981272008,Promerica,Ahorro,6445,2021-01-08 13:14:11,debito
Nelia,Hathway,1962610551,Promerica,Monetaria en $,Alfie,Castellaccio,2344960856,BAM,Monetaria en Q,6835,2020-11-01 21:46:25,debito
Paul,Fleming,5878519224,Promerica,Monetaria en $,Arleta,Umbert,1805028979,G&T,Monetaria en Q,6916,2020-12-09 05:33:55,debito
Paul,Fleming,5878519224,Promerica,Monetaria en $,Bobbette,Dutton,930849132,G&T,Monetaria en $,2365,2020-10-31 20:39:21,debito
Paul,Fleming,5878519224,Promerica,Monetaria en $,Collie,Leatherland,3334586502,BI,Monetaria en Q,4426,2020-04-19 14:11:08,debito
